# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s
my-server,593,2017-07-12 06:10:01 UTC,eth2,2419.34,6275.17,954.86,6882.94,0.00,0.00,0.00
my-server,593,2017-07-12 06:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,593,2017-07-12 06:10:01 UTC,eth4,1.11,0.00,0.09,0.00,0.00,0.00,0.00
my-server,593,2017-07-12 06:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,593,2017-07-12 06:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,593,2017-07-12 06:10:01 UTC,bond0,2420.44,6275.17,954.95,6882.94,0.00,0.00,0.00
my-server,593,2017-07-12 06:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,lo,4.08,4.08,0.75,0.75,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,eth2,8775.69,13712.51,3567.58,11014.99,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,eth4,1.18,0.00,0.10,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,bond0,8776.87,13712.52,3567.68,11014.99,0.00,0.00,0.00
my-server,595,2017-07-12 06:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,lo,4.22,4.22,0.75,0.75,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,eth2,1316.49,2227.24,349.94,2120.54,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,eth4,1.25,0.00,0.10,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,bond0,1317.74,2227.24,350.04,2120.54,0.00,0.00,0.00
my-server,590,2017-07-12 06:30:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,lo,26.79,26.79,9.26,9.26,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,eth2,6112.08,10117.66,2341.78,8789.29,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,eth4,1.12,0.00,0.09,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,bond0,6113.20,10117.66,2341.87,8789.29,0.00,0.00,0.00
my-server,592,2017-07-12 06:40:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,lo,20.55,20.55,41.71,41.71,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,eth2,1186.08,3466.69,224.21,4269.78,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,eth4,1.07,0.00,0.09,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,bond0,1187.15,3466.69,224.30,4269.78,0.00,0.00,0.00
my-server,591,2017-07-12 06:50:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,lo,6.08,6.08,1.69,1.69,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,eth2,968.94,3531.02,113.73,4577.74,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,eth4,1.09,0.00,0.09,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,bond0,970.03,3531.02,113.81,4577.74,0.00,0.00,0.00
my-server,588,2017-07-12 07:00:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,lo,54.10,54.10,37.72,37.72,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,eth2,2249.62,4770.11,786.83,5018.49,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,eth4,1.12,0.00,0.09,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,bond0,2250.74,4770.11,786.92,5018.49,0.00,0.00,0.00
my-server,597,2017-07-12 07:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,lo,49.21,49.21,47.36,47.36,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,eth2,11816.78,18619.12,4482.47,14750.99,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,bond0,11817.80,18619.12,4482.55,14750.99,0.00,0.00,0.00
my-server,594,2017-07-12 07:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,lo,8.13,8.13,6.22,6.22,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,eth2,11524.17,20143.29,4132.90,17648.79,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,eth4,1.05,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,bond0,11525.22,20143.29,4132.99,17648.79,0.00,0.00,0.00
my-server,595,2017-07-12 07:30:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,lo,3.61,3.61,0.62,0.62,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,eth2,7740.73,10373.22,3229.09,7609.72,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,bond0,7741.75,10373.22,3229.17,7609.72,0.00,0.00,0.00
my-server,595,2017-07-12 07:40:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,lo,7.27,7.27,3.92,3.92,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,eth2,9764.29,13568.22,4017.84,10187.21,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,eth4,1.07,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,bond0,9765.36,13568.22,4017.93,10187.21,0.00,0.00,0.00
my-server,595,2017-07-12 07:50:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,lo,3.64,3.64,0.62,0.62,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,eth2,8598.58,12267.31,3380.81,9184.35,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,eth4,1.04,0.00,0.08,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,bond0,8599.62,12267.31,3380.89,9184.35,0.00,0.00,0.00
my-server,596,2017-07-12 08:00:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,lo,20.80,20.80,15.76,15.76,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,eth2,9010.40,19508.76,3465.95,19138.99,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,eth4,1.20,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,bond0,9011.59,19508.76,3466.04,19138.99,0.00,0.00,0.00
my-server,595,2017-07-12 08:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,lo,3.69,3.69,0.63,0.63,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,eth2,9095.86,16143.06,3807.61,14563.86,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,eth4,1.20,0.00,0.10,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,bond0,9097.06,16143.06,3807.71,14563.86,0.00,0.00,0.00
my-server,595,2017-07-12 08:20:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,lo,3.43,3.43,0.57,0.57,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,eth2,3365.00,15104.47,654.39,19858.17,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,bond0,3366.02,15104.47,654.48,19858.17,0.00,0.00,0.00
my-server,597,2017-07-12 08:30:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,lo,3.49,3.49,0.58,0.58,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,eth2,1856.23,7105.24,454.77,8842.13,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,eth4,1.06,0.00,0.09,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,bond0,1857.29,7105.24,454.86,8842.13,0.00,0.00,0.00
my-server,597,2017-07-12 08:40:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,lo,3.84,3.84,0.68,0.68,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,eth2,1768.10,3562.69,671.72,3444.16,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,eth4,1.03,0.00,0.08,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,bond0,1769.13,3562.69,671.80,3444.16,0.00,0.00,0.00
my-server,595,2017-07-12 08:50:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,lo,3.53,3.53,0.62,0.62,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,eth2,3643.73,12350.24,1218.48,15118.74,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,eth4,1.13,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,bond0,3644.86,12350.24,1218.57,15118.74,0.00,0.00,0.00
my-server,595,2017-07-12 09:00:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,lo,3.69,3.69,0.63,0.63,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,eth2,1903.76,7677.67,508.38,9751.41,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,eth4,1.18,0.00,0.09,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,bond0,1904.95,7677.67,508.48,9751.41,0.00,0.00,0.00
my-server,597,2017-07-12 09:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,lo,3.44,3.44,0.56,0.56,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,eth2,864.69,1340.01,256.18,1187.73,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,eth4,1.08,0.00,0.09,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,bond0,865.78,1340.01,256.27,1187.73,0.00,0.00,0.00
my-server,597,2017-07-12 09:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,lo,3.37,3.37,0.55,0.55,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,eth2,1456.71,4573.81,546.26,5293.40,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,eth4,1.06,0.00,0.09,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,bond0,1457.76,4573.81,546.35,5293.40,0.00,0.00,0.00
my-server,598,2017-07-12 09:30:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,lo,3.39,3.39,0.55,0.55,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,eth2,843.14,1751.52,330.68,1812.32,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,bond0,844.16,1751.52,330.76,1812.32,0.00,0.00,0.00
my-server,597,2017-07-12 09:40:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,lo,3.88,3.88,0.70,0.70,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,eth2,1906.52,4202.89,736.89,4303.45,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,eth4,1.09,0.00,0.09,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,bond0,1907.62,4202.89,736.98,4303.45,0.00,0.00,0.00
my-server,596,2017-07-12 09:50:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,lo,3.50,3.50,0.58,0.58,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,eth2,903.07,3406.27,234.85,4038.85,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,eth4,1.01,0.00,0.08,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,bond0,904.09,3406.27,234.93,4038.85,0.00,0.00,0.00
my-server,596,2017-07-12 10:00:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,lo,3.81,3.81,0.77,0.77,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,eth2,6170.11,18815.88,3125.21,21812.90,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,eth4,1.15,0.00,0.09,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,bond0,6171.25,18815.88,3125.30,21812.90,0.00,0.00,0.00
my-server,596,2017-07-12 10:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:20:01 UTC,lo,3.84,3.84,0.70,0.70,0.00,0.00,0.00
my-server,596,2017-07-12 10:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-07-12 10:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
